amount,failure_reason,payment_method,customer_success_rate,previous_attempts,hours_since_failure,intervention,recovered,recovered_amount
14254.58,card_declined,card,0.828,1,1.85,retry_now,1,14254.58
1387.68,insufficient_funds,upi,0.743,0,11.82,retry_now,0,0.0
1836.97,network_error,wallet,0.684,1,15.46,request_card_update,1,1836.97
1388.77,expired_card,netbanking,0.787,2,8.97,request_card_update,0,0.0
2648.86,network_error,upi,0.851,1,32.22,retry_later,1,2648.86
7107.48,card_declined,card,0.358,4,53.24,retry_later,0,0.0
7604.87,card_declined,upi,0.809,0,2.38,request_alternative_payment,1,7604.87
6236.74,expired_card,upi,0.668,0,0.25,retry_later,0,0.0
1614.82,card_declined,upi,0.871,1,0.25,request_card_update,1,1614.82
787.69,card_declined,upi,0.841,0,11.45,request_card_update,1,787.69
5222.21,network_error,card,0.786,1,24.95,request_card_update,1,5222.21
3428.14,insufficient_funds,card,0.485,1,1.0,retry_now,1,3428.14
7220.66,insufficient_funds,wallet,0.882,1,9.62,request_card_update,0,0.0
8767.05,expired_card,upi,0.572,1,5.98,retry_later,0,0.0
5584.7,card_declined,wallet,0.807,0,14.64,retry_now,0,0.0
9184.75,insufficient_funds,card,0.846,0,17.83,request_alternative_payment,0,0.0
6006.29,insufficient_funds,upi,0.764,1,14.19,request_alternative_payment,1,6006.29
7640.7,expired_card,card,0.965,2,19.7,request_card_update,1,7640.7
2845.39,card_declined,wallet,0.819,3,43.21,retry_now,1,2845.39
4330.78,card_declined,card,0.909,0,9.46,request_alternative_payment,0,0.0
5852.44,insufficient_funds,upi,0.645,0,5.33,request_alternative_payment,0,0.0
9639.42,expired_card,card,0.846,1,39.95,request_card_update,0,0.0
3648.97,expired_card,card,0.499,1,86.44,retry_later,0,0.0
7586.51,card_declined,card,0.42,1,18.0,request_alternative_payment,0,0.0
4042.11,insufficient_funds,upi,0.802,1,15.02,request_card_update,1,4042.11
4551.26,network_error,netbanking,0.712,1,13.9,request_alternative_payment,0,0.0
9709.0,network_error,wallet,0.723,0,31.08,retry_later,1,9709.0
1015.1,network_error,upi,0.711,0,36.82,request_card_update,1,1015.1
1772.27,expired_card,upi,0.519,2,7.92,request_card_update,0,0.0
1527.59,card_declined,netbanking,0.937,2,11.34,retry_now,0,0.0
773.02,insufficient_funds,card,0.699,3,3.29,retry_now,1,773.02
2906.14,card_declined,netbanking,0.896,0,44.19,request_alternative_payment,0,0.0
9106.47,network_error,netbanking,0.963,3,10.56,retry_now,1,9106.47
3980.99,insufficient_funds,upi,0.877,3,1.38,retry_now,1,3980.99
5857.19,insufficient_funds,card,0.838,2,11.91,request_card_update,0,0.0
11950.96,network_error,card,0.901,0,10.79,retry_later,1,11950.96
14462.9,card_declined,card,0.927,0,6.21,request_alternative_payment,0,0.0
4730.96,network_error,wallet,0.952,4,1.04,retry_later,0,0.0
14765.7,insufficient_funds,upi,0.875,1,17.98,retry_now,0,0.0
5382.43,insufficient_funds,upi,0.955,2,23.3,request_card_update,1,5382.43
2558.75,insufficient_funds,upi,0.826,0,8.1,retry_now,0,0.0
3107.81,network_error,netbanking,0.562,1,25.26,retry_later,0,0.0
1529.6,network_error,card,0.663,1,26.93,request_card_update,1,1529.6
2456.97,card_declined,card,0.897,2,22.49,retry_later,1,2456.97
3754.76,card_declined,upi,0.818,0,60.51,retry_later,1,3754.76
9509.64,insufficient_funds,card,0.883,1,0.45,retry_later,1,9509.64
19807.36,network_error,card,0.252,3,14.88,request_alternative_payment,0,0.0
1654.82,expired_card,upi,0.921,3,23.85,request_card_update,1,1654.82
6846.24,network_error,card,0.635,2,44.2,retry_now,1,6846.24
2174.94,insufficient_funds,wallet,0.897,0,16.7,retry_later,1,2174.94
7309.65,card_declined,netbanking,0.695,1,8.0,retry_now,1,7309.65
4502.21,insufficient_funds,wallet,0.546,0,18.56,request_alternative_payment,0,0.0
1155.71,insufficient_funds,wallet,0.663,4,9.03,request_card_update,0,0.0
10507.36,insufficient_funds,card,0.701,1,4.58,retry_later,1,10507.36
3081.56,insufficient_funds,card,0.76,3,26.13,retry_later,0,0.0
3261.93,insufficient_funds,upi,0.659,0,8.16,retry_later,1,3261.93
2124.71,network_error,card,0.93,2,8.13,request_alternative_payment,1,2124.71
2962.43,insufficient_funds,wallet,0.804,1,12.78,request_card_update,0,0.0
7041.0,network_error,card,0.704,1,33.94,retry_now,0,0.0
4297.54,expired_card,upi,0.494,2,13.45,retry_later,0,0.0
6503.68,card_declined,upi,0.742,0,62.22,retry_now,1,6503.68
6679.05,card_declined,wallet,0.451,0,16.66,request_card_update,0,0.0
14381.85,network_error,upi,0.418,0,12.47,retry_later,1,14381.85
3800.79,insufficient_funds,upi,0.954,1,31.94,request_card_update,0,0.0
1534.11,card_declined,card,0.817,2,22.41,retry_later,0,0.0
11742.51,card_declined,upi,0.659,3,10.92,retry_later,0,0.0
3835.3,network_error,upi,0.918,2,20.0,request_card_update,1,3835.3
12196.05,network_error,upi,0.806,1,6.53,retry_now,1,12196.05
6794.68,network_error,netbanking,0.56,1,38.72,retry_now,0,0.0
4502.03,network_error,card,0.904,1,9.84,request_card_update,0,0.0
6609.17,card_declined,card,0.472,1,25.24,request_alternative_payment,0,0.0
23813.39,network_error,wallet,0.702,2,24.54,request_card_update,0,0.0
26338.25,expired_card,card,0.689,1,9.71,request_card_update,0,0.0
5285.37,card_declined,upi,0.801,0,6.93,request_alternative_payment,1,5285.37
5683.63,expired_card,upi,0.741,3,8.54,retry_later,0,0.0
11827.53,expired_card,wallet,0.381,3,30.24,retry_later,0,0.0
2541.89,card_declined,card,0.919,2,4.35,request_alternative_payment,0,0.0
6526.65,insufficient_funds,card,0.671,2,33.82,retry_now,1,6526.65
4897.61,insufficient_funds,netbanking,0.766,1,87.66,request_card_update,0,0.0
6427.36,network_error,upi,0.893,2,4.8,request_alternative_payment,0,0.0
2567.01,insufficient_funds,upi,0.811,2,4.78,retry_later,1,2567.01
1401.84,card_declined,card,0.702,1,5.0,retry_later,1,1401.84
952.23,card_declined,card,0.956,1,0.72,request_card_update,0,0.0
2045.27,expired_card,wallet,0.571,0,6.35,retry_now,1,2045.27
3464.26,network_error,upi,0.477,1,1.49,request_card_update,0,0.0
3954.62,network_error,wallet,0.683,1,15.6,retry_later,0,0.0
23552.28,card_declined,wallet,0.824,1,11.13,retry_later,1,23552.28
12112.43,insufficient_funds,upi,0.837,0,6.21,retry_now,0,0.0
2315.82,network_error,upi,0.929,1,10.74,retry_now,0,0.0
6603.53,insufficient_funds,upi,0.782,2,7.29,retry_later,0,0.0
3610.24,card_declined,netbanking,0.88,1,6.06,request_card_update,1,3610.24
3982.65,expired_card,upi,0.782,1,0.25,request_card_update,1,3982.65
5799.08,card_declined,card,0.606,4,44.65,retry_now,0,0.0
8205.26,card_declined,wallet,0.753,1,29.09,retry_now,0,0.0
3811.53,network_error,upi,0.324,2,11.08,retry_now,0,0.0
11710.89,network_error,netbanking,0.769,0,37.55,request_alternative_payment,1,11710.89
2005.49,card_declined,card,0.684,0,0.37,retry_later,1,2005.49
5025.42,card_declined,upi,0.554,3,11.95,request_alternative_payment,0,0.0
39947.93,insufficient_funds,upi,0.799,3,42.78,request_alternative_payment,0,0.0
5976.9,card_declined,netbanking,0.564,0,5.63,request_card_update,0,0.0
15736.92,insufficient_funds,card,0.839,4,1.48,request_card_update,0,0.0
5379.82,card_declined,card,0.353,2,22.08,request_card_update,0,0.0
7957.06,network_error,netbanking,0.827,0,9.41,request_alternative_payment,1,7957.06
4777.95,insufficient_funds,wallet,0.599,0,15.57,retry_later,0,0.0
4362.79,card_declined,card,0.863,2,25.07,request_card_update,0,0.0
2680.09,insufficient_funds,card,0.834,0,1.3,request_card_update,0,0.0
7054.59,insufficient_funds,upi,0.716,2,45.15,retry_later,0,0.0
2529.97,insufficient_funds,card,0.692,2,45.29,retry_later,1,2529.97
8515.65,insufficient_funds,card,0.698,1,0.89,request_alternative_payment,1,8515.65
11913.44,expired_card,upi,0.72,2,22.05,request_alternative_payment,0,0.0
6703.72,expired_card,upi,0.477,2,16.01,retry_later,0,0.0
3976.65,network_error,card,0.737,1,11.56,retry_now,0,0.0
7189.42,card_declined,card,0.774,1,41.61,request_card_update,0,0.0
3905.94,network_error,wallet,0.521,2,21.96,request_alternative_payment,0,0.0
10568.48,expired_card,upi,0.568,4,14.06,retry_later,0,0.0
1155.25,card_declined,netbanking,0.734,0,3.05,retry_now,0,0.0
3822.68,insufficient_funds,card,0.756,0,15.55,request_alternative_payment,1,3822.68
1016.93,network_error,netbanking,0.641,2,19.33,retry_now,0,0.0
1511.93,expired_card,netbanking,0.721,4,15.65,retry_later,0,0.0
14887.59,insufficient_funds,card,0.882,1,16.36,retry_later,0,0.0
10232.67,card_declined,upi,0.604,1,33.52,request_alternative_payment,0,0.0
2811.88,card_declined,upi,0.854,4,2.36,request_alternative_payment,1,2811.88
1502.96,card_declined,card,0.923,0,0.25,request_alternative_payment,1,1502.96
466.65,network_error,netbanking,0.456,0,2.25,request_card_update,1,466.65
3236.98,card_declined,card,0.917,1,2.0,retry_now,0,0.0
34666.37,expired_card,upi,0.704,1,2.06,retry_later,0,0.0
7080.51,network_error,wallet,0.886,0,8.53,retry_later,1,7080.51
3195.62,insufficient_funds,card,0.582,1,45.88,request_alternative_payment,1,3195.62
7253.63,network_error,card,0.607,1,54.61,retry_later,0,0.0
1434.29,network_error,card,0.804,0,0.61,request_alternative_payment,0,0.0
3941.57,card_declined,wallet,0.939,1,2.64,retry_later,1,3941.57
5414.17,card_declined,card,0.808,0,90.97,request_alternative_payment,0,0.0
4667.19,network_error,card,0.603,0,8.75,retry_now,1,4667.19
9412.92,card_declined,upi,0.77,3,19.0,request_alternative_payment,0,0.0
6587.37,insufficient_funds,netbanking,0.961,1,17.48,request_card_update,1,6587.37
8534.35,insufficient_funds,upi,0.748,1,45.62,request_card_update,1,8534.35
2882.74,insufficient_funds,wallet,0.813,1,4.01,retry_later,0,0.0
10254.23,network_error,card,0.891,0,63.17,retry_later,1,10254.23
18404.36,insufficient_funds,upi,0.598,1,31.55,retry_later,0,0.0
2300.94,card_declined,upi,0.942,0,2.25,retry_now,1,2300.94
2457.84,card_declined,card,0.607,1,2.88,retry_later,0,0.0
14556.9,network_error,netbanking,0.463,0,17.16,retry_now,0,0.0
4290.33,card_declined,upi,0.768,2,0.25,retry_later,0,0.0
15371.19,expired_card,card,0.817,3,18.51,request_alternative_payment,1,15371.19
3509.27,expired_card,card,0.84,4,22.23,request_card_update,0,0.0
16014.18,insufficient_funds,card,0.957,3,9.17,request_alternative_payment,1,16014.18
5554.6,network_error,netbanking,0.902,2,6.34,request_alternative_payment,1,5554.6
6147.35,insufficient_funds,card,0.885,0,14.49,request_card_update,0,0.0
17482.71,network_error,wallet,0.854,0,44.51,retry_later,0,0.0
3743.5,card_declined,card,0.594,0,1.33,request_alternative_payment,1,3743.5
2355.0,insufficient_funds,wallet,0.654,2,39.0,request_alternative_payment,1,2355.0
3492.39,insufficient_funds,netbanking,0.841,2,20.87,retry_now,0,0.0
7180.04,card_declined,card,0.977,0,20.49,retry_later,1,7180.04
1428.79,network_error,card,0.529,0,36.34,request_alternative_payment,1,1428.79
8326.26,network_error,netbanking,0.802,0,14.92,retry_now,1,8326.26
3249.24,insufficient_funds,card,0.61,4,2.04,retry_later,1,3249.24
12524.52,insufficient_funds,card,0.768,0,3.11,retry_later,1,12524.52
736.41,card_declined,netbanking,0.546,2,22.7,request_alternative_payment,0,0.0
2664.95,card_declined,wallet,0.86,2,26.96,retry_later,1,2664.95
1297.27,insufficient_funds,netbanking,0.831,2,0.25,retry_later,1,1297.27
2581.72,insufficient_funds,netbanking,0.783,1,2.23,request_alternative_payment,1,2581.72
6095.62,expired_card,upi,0.751,0,18.26,request_card_update,0,0.0
4332.12,card_declined,netbanking,0.779,0,22.86,retry_now,0,0.0
4082.61,network_error,card,0.873,3,18.03,request_alternative_payment,0,0.0
4402.14,card_declined,netbanking,0.932,1,34.33,retry_later,0,0.0
5883.48,card_declined,upi,0.692,2,14.14,retry_now,0,0.0
2231.36,card_declined,upi,0.536,1,55.91,retry_now,0,0.0
8801.46,insufficient_funds,wallet,0.679,0,20.35,retry_now,1,8801.46
8495.79,insufficient_funds,upi,0.544,2,8.61,request_alternative_payment,1,8495.79
6803.71,expired_card,upi,0.877,3,15.43,retry_later,0,0.0
7804.22,expired_card,upi,0.94,0,25.38,retry_now,0,0.0
6338.06,network_error,card,0.524,0,7.52,request_card_update,1,6338.06
25469.88,insufficient_funds,card,0.717,0,37.81,retry_later,1,25469.88
4663.48,insufficient_funds,wallet,0.464,3,19.06,request_card_update,0,0.0
3910.91,insufficient_funds,card,0.954,2,2.89,retry_later,0,0.0
2736.33,expired_card,upi,0.465,2,11.36,request_alternative_payment,0,0.0
2189.4,network_error,upi,0.89,0,3.87,retry_later,1,2189.4
1847.55,card_declined,netbanking,0.841,1,12.0,retry_later,1,1847.55
2455.67,expired_card,netbanking,0.394,0,36.31,request_alternative_payment,1,2455.67
4725.12,insufficient_funds,card,0.621,2,16.02,request_alternative_payment,1,4725.12
6533.05,card_declined,card,0.67,0,22.61,retry_now,0,0.0
5208.81,insufficient_funds,upi,0.696,4,13.26,request_card_update,1,5208.81
2710.17,insufficient_funds,card,0.812,2,58.47,request_card_update,0,0.0
10273.68,expired_card,upi,0.763,0,13.98,retry_later,0,0.0
9033.75,expired_card,card,0.652,0,11.09,request_alternative_payment,1,9033.75
4400.5,insufficient_funds,card,0.721,0,9.86,request_alternative_payment,1,4400.5
2965.68,insufficient_funds,wallet,0.707,0,8.3,request_alternative_payment,1,2965.68
7753.78,card_declined,wallet,0.768,4,52.89,retry_later,0,0.0
5811.37,insufficient_funds,upi,0.753,4,69.83,retry_later,0,0.0
1569.78,card_declined,card,0.305,0,1.44,retry_now,0,0.0
4735.34,card_declined,wallet,0.81,0,0.29,retry_now,0,0.0
6166.1,insufficient_funds,upi,0.781,0,19.71,retry_now,0,0.0
2434.36,insufficient_funds,wallet,0.74,1,39.67,request_alternative_payment,0,0.0
5820.07,insufficient_funds,card,0.894,1,26.52,retry_later,0,0.0
1561.4,expired_card,card,0.774,1,3.78,retry_later,0,0.0
14561.58,card_declined,upi,0.86,0,16.14,request_card_update,0,0.0
13569.14,card_declined,wallet,0.849,0,50.4,retry_later,0,0.0
4085.42,insufficient_funds,card,0.861,1,4.5,retry_later,1,4085.42
6687.24,network_error,card,0.842,0,2.83,request_alternative_payment,1,6687.24
727.24,insufficient_funds,upi,0.978,1,10.32,request_alternative_payment,1,727.24
1982.5,insufficient_funds,wallet,0.911,0,9.29,request_alternative_payment,1,1982.5
3952.76,network_error,netbanking,0.561,1,42.27,request_card_update,1,3952.76
2120.67,network_error,wallet,0.829,2,13.54,request_alternative_payment,1,2120.67
8854.76,insufficient_funds,upi,0.891,1,28.3,retry_now,1,8854.76
24711.66,card_declined,netbanking,0.541,3,24.13,retry_later,1,24711.66
1950.62,expired_card,upi,0.491,0,0.89,retry_now,0,0.0
2558.62,insufficient_funds,card,0.731,0,12.82,request_card_update,1,2558.62
6036.33,insufficient_funds,upi,0.751,1,15.31,retry_later,0,0.0
18143.83,card_declined,upi,0.734,0,22.24,request_alternative_payment,1,18143.83
1880.5,insufficient_funds,upi,0.848,0,7.74,request_alternative_payment,1,1880.5
6102.31,card_declined,card,0.742,0,22.64,retry_later,0,0.0
21466.14,network_error,netbanking,0.958,1,21.72,retry_now,1,21466.14
1333.8,card_declined,netbanking,0.414,1,7.87,retry_now,0,0.0
1794.24,card_declined,card,0.756,0,2.38,request_alternative_payment,0,0.0
3562.82,card_declined,wallet,0.864,1,5.64,retry_later,0,0.0
3296.85,network_error,card,0.972,2,5.41,retry_later,1,3296.85
9578.48,insufficient_funds,card,0.755,0,3.3,retry_now,0,0.0
6066.4,insufficient_funds,card,0.719,1,38.51,retry_now,0,0.0
1208.61,network_error,upi,0.674,4,18.33,retry_now,0,0.0
7551.65,insufficient_funds,card,0.941,0,13.06,retry_now,1,7551.65
3150.01,insufficient_funds,upi,0.79,2,36.52,request_alternative_payment,0,0.0
13859.84,insufficient_funds,netbanking,0.629,2,8.83,retry_later,0,0.0
3026.38,network_error,upi,0.774,1,22.69,retry_later,0,0.0
3004.6,insufficient_funds,netbanking,0.95,2,10.47,retry_later,0,0.0
7708.65,network_error,wallet,0.86,2,4.9,request_card_update,1,7708.65
9205.3,network_error,card,0.637,2,29.38,retry_now,1,9205.3
7155.76,card_declined,card,0.788,0,0.35,retry_now,0,0.0
1298.18,insufficient_funds,card,0.623,1,3.6,request_alternative_payment,0,0.0
7689.57,network_error,upi,0.823,0,2.55,request_alternative_payment,1,7689.57
2185.82,insufficient_funds,card,0.936,0,21.83,retry_later,1,2185.82
6035.5,expired_card,upi,0.788,1,7.72,request_alternative_payment,1,6035.5
1600.71,network_error,upi,0.767,0,26.89,retry_now,1,1600.71
7145.59,insufficient_funds,upi,0.937,0,33.87,request_card_update,0,0.0
2622.58,network_error,card,0.83,4,5.16,retry_later,1,2622.58
1792.0,card_declined,card,0.744,3,1.7,request_card_update,1,1792.0
8850.68,card_declined,card,0.835,0,25.25,request_card_update,0,0.0
6066.33,card_declined,netbanking,0.24,0,8.25,request_card_update,0,0.0
3059.52,card_declined,upi,0.922,0,31.77,retry_later,0,0.0
15964.72,network_error,upi,0.621,0,0.25,retry_now,1,15964.72
3514.57,expired_card,upi,0.924,0,13.72,request_alternative_payment,1,3514.57
5130.09,insufficient_funds,upi,0.941,2,29.25,retry_later,1,5130.09
6200.12,card_declined,card,0.783,0,4.72,request_alternative_payment,0,0.0
3045.62,network_error,card,0.781,2,46.67,request_card_update,1,3045.62
7288.86,network_error,card,0.661,3,8.11,retry_now,0,0.0
3263.09,card_declined,card,0.758,0,3.68,request_card_update,0,0.0
3597.1,card_declined,card,0.608,1,15.98,retry_now,0,0.0
14873.07,network_error,netbanking,0.74,0,23.91,request_card_update,1,14873.07
2174.87,insufficient_funds,card,0.802,1,6.05,request_card_update,1,2174.87
725.58,insufficient_funds,card,0.855,0,66.64,request_alternative_payment,0,0.0
18141.23,card_declined,card,0.598,1,14.16,retry_now,1,18141.23
38432.38,insufficient_funds,card,0.574,1,25.88,request_card_update,1,38432.38
3615.47,insufficient_funds,card,0.554,4,26.96,retry_now,0,0.0
1061.8,insufficient_funds,card,0.866,0,19.22,retry_later,0,0.0
3900.29,network_error,card,0.919,0,13.19,request_card_update,1,3900.29
3976.73,expired_card,wallet,0.77,0,11.3,retry_later,0,0.0
4295.2,card_declined,card,0.872,0,0.69,retry_now,1,4295.2
2051.82,insufficient_funds,card,0.899,1,3.03,request_card_update,1,2051.82
7949.32,network_error,upi,0.764,4,32.29,request_card_update,0,0.0
7606.81,insufficient_funds,card,0.857,1,17.37,retry_later,0,0.0
1512.73,expired_card,upi,0.943,2,0.89,retry_later,1,1512.73
8747.74,card_declined,card,0.882,1,6.46,request_card_update,0,0.0
25831.27,insufficient_funds,netbanking,0.62,0,14.69,request_card_update,1,25831.27
5737.4,card_declined,wallet,0.586,3,23.08,retry_later,0,0.0
3817.43,insufficient_funds,upi,0.918,4,1.47,retry_later,1,3817.43
4463.06,network_error,card,0.922,0,57.23,request_alternative_payment,0,0.0
8179.6,insufficient_funds,upi,0.383,0,12.89,request_alternative_payment,0,0.0
1252.2,expired_card,card,0.787,1,15.73,retry_later,0,0.0
5702.76,network_error,netbanking,0.888,3,14.9,retry_now,0,0.0
3658.55,expired_card,card,0.684,1,0.72,request_alternative_payment,0,0.0
21926.54,expired_card,upi,0.946,1,2.31,retry_now,0,0.0
4349.67,insufficient_funds,card,0.836,1,3.2,request_card_update,1,4349.67
18986.88,card_declined,upi,0.927,1,1.9,retry_later,0,0.0
2067.72,network_error,card,0.888,3,12.09,request_alternative_payment,0,0.0
7998.43,card_declined,card,0.778,2,11.37,retry_now,1,7998.43
6455.67,insufficient_funds,upi,0.939,2,9.13,request_card_update,0,0.0
2494.78,insufficient_funds,upi,0.303,0,33.99,retry_later,1,2494.78
5762.4,insufficient_funds,card,0.896,0,3.28,retry_later,1,5762.4
13189.92,expired_card,card,0.856,2,11.28,retry_now,0,0.0
3858.99,card_declined,netbanking,0.907,0,27.83,retry_now,1,3858.99
1291.58,network_error,upi,0.837,0,25.75,request_card_update,1,1291.58
